Individual	Zur_ID	Plate_no	Well	Sample	colony_type	Pair	DorR	Plate_ID	Library_conc	Sent_for_WGS	Conc	Current_volume	Total_DNA_quant	Coverage	Run	Lane	Lane_number	Sample_number	Run_Lane	Project
PD45790b	D03	2	E11	PD45790b_lo0181	CFU-GEMM	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	2	F11	PD45790b_lo0182	CFU-GM	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	2	G11	PD45790b_lo0183	BFU-E	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	2	H11	PD45790b_lo0184	CFU-GEMM	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	2	A12	PD45790b_lo0185	BFU-E	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	2	B12	PD45790b_lo0186	CFU-GM	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	2	C12	PD45790b_lo0187	BFU-E	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	2	D12	PD45790b_lo0188	CFU-GM	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	2	E12	PD45790b_lo0189	BFU-E	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	2	F12	PD45790b_lo0190	BFU-E	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	2	G12	PD45790b_lo0191	BFU-E	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	2	H12	PD45790b_lo0192	BFU-E	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	A1	PD45790b_lo0193	BFU-E	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	B1	PD45790b_lo0194	CFU-GM	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	C1	PD45790b_lo0195	CFU-GM	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	D1	PD45790b_lo0196	CFU-GM	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	E1	PD45790b_lo0197	BFU-E	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	F1	PD45790b_lo0198	CFU-GM	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	G1	PD45790b_lo0199	CFU-GM	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	H1	PD45790b_lo0200	BFU-E	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	A2	PD45790b_lo0201	CFU-GM	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	B2	PD45790b_lo0202	CFU-GM	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	C2	PD45790b_lo0203	CFU-GM	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	D2	PD45790b_lo0204	CFU-GM	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	E2	PD45790b_lo0205	CFU-GM	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	F2	PD45790b_lo0206	BFU-E	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	G2	PD45790b_lo0207	BFU-E	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	H2	PD45790b_lo0208	BFU-E	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	A3	PD45790b_lo0209	CFU-GM	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	B3	PD45790b_lo0210	CFU-GEMM	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	C3	PD45790b_lo0211	CFU-GM	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	D3	PD45790b_lo0212	CFU-GM	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	E3	PD45790b_lo0213	CFU-GM	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	F3	PD45790b_lo0214	CFU-GEMM	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	G3	PD45790b_lo0215	BFU-E	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	H3	PD45790b_lo0216	BFU-E	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	A4	PD45790b_lo0217	CFU-GM	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	B4	PD45790b_lo0218	CFU-GM	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	C4	PD45790b_lo0219	BFU-E	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	D4	PD45790b_lo0220	CFU-GM	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	E4	PD45790b_lo0221	BFU-E	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	F4	PD45790b_lo0222	CFU-GM	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	G4	PD45790b_lo0223	BFU-E	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	H4	PD45790b_lo0224	BFU-E	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	A5	PD45790b_lo0225	BFU-E	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	B5	PD45790b_lo0226	BFU-E	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	C5	PD45790b_lo0227	BFU-E	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	D5	PD45790b_lo0228	CFU-GEMM	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	E5	PD45790b_lo0229	CFU-GM	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	F5	PD45790b_lo0230	CFU-GM	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	G5	PD45790b_lo0231	CFU-GM	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	H5	PD45790b_lo0232	BFU-E	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	A6	PD45790b_lo0233	BFU-E	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	B6	PD45790b_lo0234	BFU-E	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	C6	PD45790b_lo0235	BFU-E	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	D6	PD45790b_lo0236	CFU-GM	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	E6	PD45790b_lo0237	BFU-E	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	F6	PD45790b_lo0238	BFU-E	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	G6	PD45790b_lo0239	CFU-GM	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	H6	PD45790b_lo0240	BFU-E	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	A7	PD45790b_lo0241	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	B7	PD45790b_lo0242	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	C7	PD45790b_lo0243	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	D7	PD45790b_lo0244	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	E7	PD45790b_lo0245	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	F7	PD45790b_lo0246	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	G7	PD45790b_lo0247	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	H7	PD45790b_lo0248	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	A8	PD45790b_lo0249	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	B8	PD45790b_lo0250	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	C8	PD45790b_lo0251	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	D8	PD45790b_lo0252	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	E8	PD45790b_lo0253	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	F8	PD45790b_lo0254	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	G8	PD45790b_lo0255	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	H8	PD45790b_lo0256	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	A9	PD45790b_lo0257	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	B9	PD45790b_lo0258	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	C9	PD45790b_lo0259	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	D9	PD45790b_lo0260	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	E9	PD45790b_lo0261	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	F9	PD45790b_lo0262	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	G9	PD45790b_lo0263	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	H9	PD45790b_lo0264	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	A10	PD45790b_lo0265	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	B10	PD45790b_lo0266	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	C10	PD45790b_lo0267	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	D10	PD45790b_lo0268	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	E10	PD45790b_lo0269	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	F10	PD45790b_lo0270	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	G10	PD45790b_lo0271	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	H10	PD45790b_lo0272	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	A11	PD45790b_lo0273	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	B11	PD45790b_lo0274	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	C11	PD45790b_lo0275	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	D11	PD45790b_lo0276	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	E11	PD45790b_lo0277	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	F11	PD45790b_lo0278	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	G11	PD45790b_lo0279	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	H11	PD45790b_lo0280	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	A12	PD45790b_lo0281	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	B12	PD45790b_lo0282	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	C12	PD45790b_lo0283	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	D12	PD45790b_lo0284	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	E12	PD45790b_lo0285	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	F12	PD45790b_lo0286	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	G12	PD45790b_lo0287	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45790b	D03	3	H12	PD45790b_lo0288	empty_well	3	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	A1	PD45791b_lo0001	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	B1	PD45791b_lo0002	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	C1	PD45791b_lo0003	CFU-GEMM	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	D1	PD45791b_lo0004	CFU-GEMM	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	E1	PD45791b_lo0005	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	F1	PD45791b_lo0006	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	G1	PD45791b_lo0007	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	H1	PD45791b_lo0008	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	A2	PD45791b_lo0009	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	B2	PD45791b_lo0010	CFU-GM	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	C2	PD45791b_lo0011	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	D2	PD45791b_lo0012	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	E2	PD45791b_lo0013	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	F2	PD45791b_lo0014	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	G2	PD45791b_lo0015	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	H2	PD45791b_lo0016	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	A3	PD45791b_lo0017	CFU-GEMM	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	B3	PD45791b_lo0018	CFU-GEMM	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	C3	PD45791b_lo0019	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	D3	PD45791b_lo0020	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	E3	PD45791b_lo0021	CFU-GEMM	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	F3	PD45791b_lo0022	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	G3	PD45791b_lo0023	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	H3	PD45791b_lo0024	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	A4	PD45791b_lo0025	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	B4	PD45791b_lo0026	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	C4	PD45791b_lo0027	CFU-GEMM	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	D4	PD45791b_lo0028	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	E4	PD45791b_lo0029	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	F4	PD45791b_lo0030	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	G4	PD45791b_lo0031	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	H4	PD45791b_lo0032	CFU-GEMM	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	A5	PD45791b_lo0033	CFU-GM	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	B5	PD45791b_lo0034	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	C5	PD45791b_lo0035	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	D5	PD45791b_lo0036	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	E5	PD45791b_lo0037	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	F5	PD45791b_lo0038	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	G5	PD45791b_lo0039	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	H5	PD45791b_lo0040	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	A6	PD45791b_lo0041	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	B6	PD45791b_lo0042	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	C6	PD45791b_lo0043	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	D6	PD45791b_lo0044	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	E6	PD45791b_lo0045	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	F6	PD45791b_lo0046	CFU-GM	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	G6	PD45791b_lo0047	CFU-GM	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	H6	PD45791b_lo0048	CFU-GEMM	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	A7	PD45791b_lo0049	CFU-GEMM	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	B7	PD45791b_lo0050	CFU-GM	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	C7	PD45791b_lo0051	CFU-GM	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	D7	PD45791b_lo0052	CFU-GM	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	E7	PD45791b_lo0053	CFU-GEMM	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	F7	PD45791b_lo0054	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	G7	PD45791b_lo0055	CFU-GM	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	H7	PD45791b_lo0056	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	A8	PD45791b_lo0057	CFU-GEMM	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	B8	PD45791b_lo0058	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	C8	PD45791b_lo0059	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	D8	PD45791b_lo0060	CFU-GEMM	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	E8	PD45791b_lo0061	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	F8	PD45791b_lo0062	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	G8	PD45791b_lo0063	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	H8	PD45791b_lo0064	CFU-GEMM	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	A9	PD45791b_lo0065	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	B9	PD45791b_lo0066	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	C9	PD45791b_lo0067	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	D9	PD45791b_lo0068	CFU-GM	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	E9	PD45791b_lo0069	CFU-GM	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	F9	PD45791b_lo0070	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	G9	PD45791b_lo0071	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	H9	PD45791b_lo0072	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	A10	PD45791b_lo0073	CFU-GEMM	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	B10	PD45791b_lo0074	CFU-GEMM	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	C10	PD45791b_lo0075	CFU-GEMM	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	D10	PD45791b_lo0076	CFU-GM	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	E10	PD45791b_lo0077	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45791b	R03	1	F10	PD45791b_lo0078	BFU-E	3	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
