Individual	Zur_ID	Plate_no	Well	Sample	colony_type	Pair	DorR	Plate_ID	Library_conc	Sent_for_WGS	Conc	Current_volume	Total_DNA_quant	Coverage	Run	Lane	Lane_number	Sample_number	Run_Lane	Project	ID	peak_vaf	SNV_burden_u	SNV_burden	germline_SNV_sensitivity	germline_INDEL_sensitivity	somatic_SNV_sensitivity
PD45811b	R40	3	B9	PD45811b_lo0258	BFU-E	40	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair40	NA	NA	NA	NA	NA	NA
PD45811b	R40	3	C9	PD45811b_lo0259	BFU-E	40	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair40	NA	NA	NA	NA	NA	NA
PD45811b	R40	3	D9	PD45811b_lo0260	CFU-GEMM	40	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair40	NA	NA	NA	NA	NA	NA
PD45811b	R40	3	E9	PD45811b_lo0261	BFU-E	40	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair40	NA	NA	NA	NA	NA	NA
PD45811b	R40	3	F9	PD45811b_lo0262	BFU-E	40	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair40	NA	NA	NA	NA	NA	NA
PD45811b	R40	3	G9	PD45811b_lo0263	BFU-E	40	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair40	NA	NA	NA	NA	NA	NA
PD45811b	R40	3	H9	PD45811b_lo0264	BFU-E	40	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair40	NA	NA	NA	NA	NA	NA
PD45811b	R40	3	A10	PD45811b_lo0265	BFU-E	40	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair40	NA	NA	NA	NA	NA	NA
PD45811b	R40	3	B10	PD45811b_lo0266	BFU-E	40	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair40	NA	NA	NA	NA	NA	NA
PD45811b	R40	3	C10	PD45811b_lo0267	CFU-GEMM	40	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair40	NA	NA	NA	NA	NA	NA
PD45811b	R40	3	D10	PD45811b_lo0268	BFU-E	40	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair40	NA	NA	NA	NA	NA	NA
PD45811b	R40	3	E10	PD45811b_lo0269	BFU-E	40	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair40	NA	NA	NA	NA	NA	NA
PD45811b	R40	3	F10	PD45811b_lo0270	BFU-E	40	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair40	NA	NA	NA	NA	NA	NA
PD45811b	R40	3	G10	PD45811b_lo0271	BFU-E	40	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair40	NA	NA	NA	NA	NA	NA
PD45811b	R40	3	H10	PD45811b_lo0272	BFU-E	40	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair40	NA	NA	NA	NA	NA	NA
PD45811b	R40	3	A11	PD45811b_lo0273	BFU-E	40	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair40	NA	NA	NA	NA	NA	NA
PD45811b	R40	3	B11	PD45811b_lo0274	BFU-E	40	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair40	NA	NA	NA	NA	NA	NA
PD45811b	R40	3	C11	PD45811b_lo0275	BFU-E	40	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair40	NA	NA	NA	NA	NA	NA
PD45811b	R40	3	D11	PD45811b_lo0276	BFU-E	40	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair40	NA	NA	NA	NA	NA	NA
PD45811b	R40	3	E11	PD45811b_lo0277	BFU-E	40	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair40	NA	NA	NA	NA	NA	NA
PD45811b	R40	3	F11	PD45811b_lo0278	CFU-GEMM	40	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair40	NA	NA	NA	NA	NA	NA
PD45811b	R40	3	G11	PD45811b_lo0279	BFU-E	40	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair40	NA	NA	NA	NA	NA	NA
PD45811b	R40	3	H11	PD45811b_lo0280	BFU-E	40	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair40	NA	NA	NA	NA	NA	NA
PD45811b	R40	3	A12	PD45811b_lo0281	BFU-E	40	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair40	NA	NA	NA	NA	NA	NA
PD45811b	R40	3	B12	PD45811b_lo0282	BFU-E	40	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair40	NA	NA	NA	NA	NA	NA
PD45811b	R40	3	C12	PD45811b_lo0283	CFU-GEMM	40	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair40	NA	NA	NA	NA	NA	NA
PD45811b	R40	3	D12	PD45811b_lo0284	CFU-GEMM	40	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair40	NA	NA	NA	NA	NA	NA
PD45811b	R40	3	E12	PD45811b_lo0285	BFU-E	40	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair40	NA	NA	NA	NA	NA	NA
PD45811b	R40	3	F12	PD45811b_lo0286	BFU-E	40	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair40	NA	NA	NA	NA	NA	NA
PD45811b	R40	3	G12	PD45811b_lo0287	BFU-E	40	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair40	NA	NA	NA	NA	NA	NA
PD45811b	R40	3	H12	PD45811b_lo0288	BFU-E	40	R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair40	NA	NA	NA	NA	NA	NA
PD45812b	D41	1	A1	PD45812b_lo0001	BFU-E	41	D	DN616860O	0.342	NO	0.281	30	0.00843	NA	NA	NA	NA	NA	NA	NA	Pair41	NA	NA	NA	NA	NA	NA
PD45812b	D41	1	B1	PD45812b_lo0002	BFU-E	41	D	DN616860O	54.608	YES	0.387	30	0.01161	11.4	37682	1#1	1	1	37682_1	2496	Pair41	0.489457823286795	686	686	0.77586127593027	0.0922330097087379	0.77586127593027
PD45812b	D41	1	C1	PD45812b_lo0003	BFU-E	41	D	DN616860O	77.319	YES	0.138	30	0.00414	8.75	37682	1#2	1	2	37682_1	2496	Pair41	NA	NA	NA	0.632698587921439	0.0388349514563107	NA
PD45812b	D41	1	D1	PD45812b_lo0004	BFU-E	41	D	DN616860O	12.38	YES	0.216	30	0.00648	7.05	37682	2#1	2	1	37682_2	2496	Pair41	0.503537982849943	375	375	0.449680327491836	0.0169902912621359	0.449680327491836
PD45812b	D41	1	E1	PD45812b_lo0005	BFU-E	41	D	DN616860O	15.494	YES	0.45	30	0.0135	7.21	37682	2#2	2	2	37682_2	2496	Pair41	0.461766635784807	410	410	0.518927372245987	0.0315533980582524	0.4192
PD45812b	D41	1	F1	PD45812b_lo0006	BFU-E	41	D	DN616860O	13.141	YES	0.026	30	0.00078	6.66	37682	2#3	2	3	37682_2	2496	Pair41	0.493656091504172	289	289	0.420357849224967	0.00485436893203883	0.420357849224967
PD45812b	D41	1	G1	PD45812b_lo0007	BFU-E	41	D	DN616860O	116.15	YES	0.043	30	0.00129	10.34	37682	1#3	1	3	37682_1	2496	Pair41	0.519547232811357	694	694	0.741042270364749	0.0631067961165049	0.741042270364749
PD45812b	D41	1	H1	PD45812b_lo0008	BFU-E	41	D	DN616860O	35.715	YES	0.109	30	0.00327	9.67	37682	1#4	1	4	37682_1	2496	Pair41	0.520151320755263	577	577	0.68973368290327	0.0631067961165049	0.68973368290327
PD45812b	D41	1	A2	PD45812b_lo0009	BFU-E	41	D	DN616860O	12.285	YES	0.336	30	0.01008	8.88	37682	2#4	2	4	37682_2	2496	Pair41	0.582614080212932	505	505	0.579412170553332	0.0194174757281553	0.579412170553332
PD45812b	D41	1	B2	PD45812b_lo0010	BFU-E	41	D	DN616860O	30.501	YES	0.198	30	0.00594	10.12	37682	1#5	1	5	37682_1	2496	Pair41	0.503213357186145	707	707	0.713789614093188	0.0679611650485437	0.713789614093188
PD45812b	D41	1	C2	PD45812b_lo0011	BFU-E	41	D	DN616860O	0.189	NO	0.102	30	0.00306	NA	NA	NA	NA	NA	NA	NA	Pair41	NA	NA	NA	NA	NA	NA
PD45812b	D41	1	D2	PD45812b_lo0012	BFU-E	41	D	DN616860O	0.412	NO	0	30	0	NA	NA	NA	NA	NA	NA	NA	Pair41	NA	NA	NA	NA	NA	NA
PD45812b	D41	1	E2	PD45812b_lo0013	BFU-E	41	D	DN616860O	26.834	YES	0.156	30	0.00468	8.94	37682	1#6	1	6	37682_1	2496	Pair41	0.555133876263954	558	558	0.614254174141024	0.0315533980582524	0.614254174141024
PD45812b	D41	1	F2	PD45812b_lo0014	BFU-E	41	D	DN616860O	0.163	NO	0.071	30	0.00213	NA	NA	NA	NA	NA	NA	NA	Pair41	NA	NA	NA	NA	NA	NA
PD45812b	D41	1	G2	PD45812b_lo0015	BFU-E	41	D	DN616860O	0.932	NO	0.088	30	0.00264	NA	NA	NA	NA	NA	NA	NA	Pair41	NA	NA	NA	NA	NA	NA
PD45812b	D41	1	H2	PD45812b_lo0016	BFU-E	41	D	DN616860O	11.723	YES	0.059	30	0.00177	10.93	37682	2#5	2	5	37682_2	2496	Pair41	0.515330858656016	686	686	0.77082470907502	0.128640776699029	0.77082470907502
PD45812b	D41	1	A3	PD45812b_lo0017	CFU-GEMM	41	D	DN616860O	20.989	YES	0.376	30	0.01128	8.61	37682	1#7	1	7	37682_1	2496	Pair41	0.505970497340753	519	519	0.614645140517915	0.0388349514563107	0.614645140517915
PD45812b	D41	1	B3	PD45812b_lo0018	BFU-E	41	D	DN616860O	6.242	YES	0.054	30	0.00162	6.02	37682	3#1	3	1	37682_3	2496	Pair41	0.518591629990947	252	252	0.303619888689573	0.00970873786407767	0.303619888689573
PD45812b	D41	1	C3	PD45812b_lo0019	BFU-E	41	D	DN616860O	92.155	YES	0.117	30	0.00351	11.44	37682	1#8	1	8	37682_1	2496	Pair41	0.514785804662017	673	673	0.762867393404167	0.0946601941747573	0.762867393404167
PD45812b	D41	1	D3	PD45812b_lo0020	BFU-E	41	D	DN616860O	19.327	YES	0.08	30	0.0024	7.67	37682	2#6	2	6	37682_2	2496	Pair41	0.532904565641668	389	389	0.46791775907272	0.029126213592233	0.46791775907272
PD45812b	D41	1	E3	PD45812b_lo0021	BFU-E	41	D	DN616860O	24.053	YES	0.181	30	0.00543	9.49	37682	1#9	1	9	37682_1	2496	Pair41	0.517955735833272	625	625	0.687065912331539	0.0703883495145631	0.687065912331539
PD45812b	D41	1	F3	PD45812b_lo0022	BFU-E	41	D	DN616860O	27.228	YES	0.209	30	0.00627	8.39	37682	1#10	1	10	37682_1	2496	Pair41	0.504483609911663	544	544	0.595165815739846	0.0509708737864078	0.595165815739846
PD45812b	D41	1	G3	PD45812b_lo0023	BFU-E	41	D	DN616860O	21.114	YES	0.068	30	0.00204	8.21	37682	1#11	1	11	37682_1	2496	Pair41	0.568575303053741	451	451	0.582470907501955	0.0412621359223301	0.582470907501955
PD45812b	D41	1	H3	PD45812b_lo0024	BFU-E	41	D	DN616860O	29.355	YES	0.081	30	0.00243	10.17	37682	1#12	1	12	37682_1	2496	Pair41	0.494577366964906	665	665	0.71438756266961	0.0728155339805825	0.71438756266961
PD45812b	D41	1	A4	PD45812b_lo0025	BFU-E	41	D	DN616860O	31.579	YES	0.279	30	0.00837	9.9	37682	1#13	1	13	37682_1	2496	Pair41	0.550962015055727	712	712	0.702451589163332	0.0728155339805825	0.702451589163332
PD45812b	D41	1	B4	PD45812b_lo0026	BFU-E	41	D	DN616860O	17.272	YES	0.046	30	0.00138	7.09	37682	2#7	2	7	37682_2	2496	Pair41	0.509276617893767	392	392	0.483050457660641	0.0145631067961165	0.483050457660641
PD45812b	D41	1	C4	PD45812b_lo0027	BFU-E	41	D	DN616860O	9.662	YES	0.044	30	0.00132	6.65	37682	2#8	2	8	37682_2	2496	Pair41	0.479188304981847	242	242	0.401890437422382	0.0169902912621359	0.3936
PD45812b	D41	1	D4	PD45812b_lo0028	BFU-E	41	D	DN616860O	48.407	YES	0.036	30	0.00108	10.14	37682	1#14	1	14	37682_1	2496	Pair41	0.533872050072938	674	674	0.694885239869371	0.0776699029126214	0.694885239869371
PD45812b	D41	1	E4	PD45812b_lo0029	BFU-E	41	D	DN616860O	2.462	YES	0.077	30	0.00231	3.16	37682	3#2	3	2	37682_3	2496	Pair41	NA	NA	NA	0.112851294788648	0	NA
PD45812b	D41	1	F4	PD45812b_lo0030	CFU-GEMM	41	D	DN616860O	4.148	YES	0.154	30	0.00462	5	37682	3#3	3	3	37682_3	2496	Pair41	0.508937324464822	195	195	0.305206752219309	0	0.305206752219309
PD45812b	D41	1	G4	PD45812b_lo0031	BFU-E	41	D	DN616860O	0.375	NO	0.125	30	0.00375	NA	NA	NA	NA	NA	NA	NA	Pair41	NA	NA	NA	NA	NA	NA
PD45812b	D41	1	H4	PD45812b_lo0032	BFU-E	41	D	DN616860O	1.279	YES	0.061	30	0.00183	1.41	37682	3#4	3	4	37682_3	2496	Pair41	NA	NA	NA	0.0183064256473943	0	NA
PD45812b	D41	1	A5	PD45812b_lo0033	BFU-E	41	D	DN616860O	0.236	NO	0.255	30	0.00765	NA	NA	NA	NA	NA	NA	NA	Pair41	NA	NA	NA	NA	NA	NA
PD45812b	D41	1	B5	PD45812b_lo0034	BFU-E	41	D	DN616860O	17.163	YES	0.163	30	0.00489	9.18	37682	2#9	2	9	37682_2	2496	Pair41	0.520283740452594	483	483	0.634860402005427	0.0533980582524272	0.634860402005427
PD45812b	D41	1	C5	PD45812b_lo0035	BFU-E	41	D	DN616860O	1.065	YES	0.074	30	0.00222	1.36	37682	3#5	3	5	37682_3	2496	Pair41	NA	NA	NA	0.0192953406007083	0	NA
PD45812b	D41	1	D5	PD45812b_lo0036	BFU-E	41	D	DN616860O	1.051	YES	0.084	30	0.00252	1.02	37682	3#6	3	6	37682_3	2496	Pair41	NA	NA	NA	0.010096131732671	0	NA
PD45812b	D41	1	E5	PD45812b_lo0037	BFU-E	41	D	DN616860O	45.034	YES	0.205	30	0.00615	11.05	37682	1#15	1	15	37682_1	2496	Pair41	0.496641486616607	705	705	0.769352835656134	0.0995145631067961	0.769352835656134
PD45812b	D41	1	F5	PD45812b_lo0038	BFU-E	41	D	DN616860O	0.744	NO	0.054	30	0.00162	NA	NA	NA	NA	NA	NA	NA	Pair41	NA	NA	NA	NA	NA	NA
PD45812b	D41	1	G5	PD45812b_lo0039	BFU-E	41	D	DN616860O	16.456	YES	0.083	30	0.00249	8.49	37682	2#10	2	10	37682_2	2496	Pair41	0.525119526605321	480	480	0.553194425279426	0.0364077669902913	0.553194425279426
PD45812b	D41	1	H5	PD45812b_lo0040	BFU-E	41	D	DN616860O	11.257	YES	0.041	30	0.00123	7.83	37682	2#11	2	11	37682_2	2496	Pair41	0.493418783571084	479	479	0.52226208546065	0.0315533980582524	0.52226208546065
PD45812b	D41	1	A6	PD45812b_lo0041	CFU-GM	41	D	DN616860O	0.406	NO	0.259	30	0.00777	NA	NA	NA	NA	NA	NA	NA	Pair41	NA	NA	NA	NA	NA	NA
PD45812b	D41	1	B6	PD45812b_lo0042	BFU-E	41	D	DN616860O	34.281	YES	0.111	30	0.00333	9.52	37682	1#16	1	16	37682_1	2496	Pair41	0.563990197929735	607	607	0.646221424957454	0.0412621359223301	0.646221424957454
PD45812b	D41	1	C6	PD45812b_lo0043	BFU-E	41	D	DN616860O	1.239	YES	0.14	30	0.0042	1.47	37682	3#7	3	7	37682_3	2496	Pair41	NA	NA	NA	0.0286095395795962	0	NA
PD45812b	D41	1	D6	PD45812b_lo0044	BFU-E	41	D	DN616860O	25.156	YES	0.157	30	0.00471	8.79	37682	1#17	1	17	37682_1	2496	Pair41	0.493165401789105	590	590	0.632629593854928	0.0655339805825243	0.632629593854928
PD45812b	D41	1	E6	PD45812b_lo0045	BFU-E	41	D	DN616860O	0.887	NO	0.048	30	0.00144	NA	NA	NA	NA	NA	NA	NA	Pair41	NA	NA	NA	NA	NA	NA
PD45812b	D41	1	F6	PD45812b_lo0046	BFU-E	41	D	DN616860O	50.603	YES	0.058	30	0.00174	9.4	37682	1#18	1	18	37682_1	2496	Pair41	0.505653710936954	571	571	0.66498781104825	0.0509708737864078	0.66498781104825
PD45812b	D41	1	G6	PD45812b_lo0047	BFU-E	41	D	DN616860O	27.28	YES	0.207	30	0.00621	8.87	37682	1#19	1	19	37682_1	2496	Pair41	0.510207235488866	445	445	0.59367094429879	0.0533980582524272	0.59367094429879
PD45812b	D41	1	H6	PD45812b_lo0048	BFU-E	41	D	DN616860O	5.84	YES	0.018	30	0.00054	6.42	37682	3#8	3	8	37682_3	2496	Pair41	0.5220509079641	305	305	0.423025619796698	0.00728155339805825	0.423025619796698
PD45812b	D41	1	A7	PD45812b_lo0049	BFU-E	41	D	DN616860O	0.213	NO	0.028	30	0.00084	NA	NA	NA	NA	NA	NA	NA	Pair41	NA	NA	NA	NA	NA	NA
PD45812b	D41	1	B7	PD45812b_lo0050	CFU-GEMM	41	D	DN616860O	9.334	YES	0.111	30	0.00333	8.69	37682	2#12	2	12	37682_2	2496	Pair41	0.472579432357225	601	601	0.684030173405087	0.0631067961165049	0.549
PD45812b	D41	1	C7	PD45812b_lo0051	BFU-E	41	D	DN616860O	6.744	YES	0.158	30	0.00474	6.79	37682	2#13	2	13	37682_2	2496	Pair41	0.504064161484665	475	475	0.527528632537602	0.00728155339805825	0.527528632537602
PD45812b	D41	1	D7	PD45812b_lo0052	BFU-E	41	D	DN616860O	0.777	NO	0.087	30	0.00261	NA	NA	NA	NA	NA	NA	NA	Pair41	NA	NA	NA	NA	NA	NA
PD45812b	D41	1	E7	PD45812b_lo0053	BFU-E	41	D	DN616860O	1.192	YES	0.15	30	0.0045	1.67	37682	3#9	3	9	37682_3	2496	Pair41	NA	NA	NA	0.0142587737454579	0	NA
PD45812b	D41	1	F7	PD45812b_lo0054	BFU-E	41	D	DN616860O	40.492	YES	0.207	30	0.00621	10.25	37682	1#20	1	20	37682_1	2496	Pair41	0.498059865504837	540	540	0.691596522699048	0.058252427184466	0.691596522699048
PD45812b	D41	1	G7	PD45812b_lo0055	BFU-E	41	D	DN616860O	1.151	YES	0.098	30	0.00294	1.23	37682	3#10	3	10	37682_3	2496	Pair41	NA	NA	NA	0.00942918908973828	0	NA
PD45812b	D41	1	H7	PD45812b_lo0056	BFU-E	41	D	DN616860O	7.279	YES	0.151	30	0.00453	6.14	37682	2#14	2	14	37682_2	2496	Pair41	0.521143010550706	287	287	0.345108320684421	0.0121359223300971	0.345108320684421
PD45812b	D41	1	A8	PD45812b_lo0057	CFU-GM	41	D	DN616860O	1.649	YES	0.209	30	0.00627	1.91	37682	3#11	3	11	37682_3	2496	Pair41	NA	NA	NA	0.0289775079343176	0	NA
PD45812b	D41	1	B8	PD45812b_lo0058	CFU-GM	41	D	DN616860O	6.145	YES	0.168	30	0.00504	6.19	37682	3#12	3	12	37682_3	2496	Pair41	0.636081411732947	244	244	0.316245802860954	0.0169902912621359	0.316245802860954
PD45812b	D41	1	C8	PD45812b_lo0059	BFU-E	41	D	DN616860O	0.273	NO	0.092	30	0.00276	NA	NA	NA	NA	NA	NA	NA	Pair41	NA	NA	NA	NA	NA	NA
PD45812b	D41	1	D8	PD45812b_lo0060	BFU-E	41	D	DN616860O	1.464	YES	0.089	30	0.00267	1.72	37682	3#13	3	13	37682_3	2496	Pair41	NA	NA	NA	0.0351179798537326	0	NA
PD45812b	D41	1	E8	PD45812b_lo0061	BFU-E	41	D	DN616860O	1.908	YES	0.137	30	0.00411	2.53	37682	3#14	3	14	37682_3	2496	Pair41	NA	NA	NA	0.0921760728577342	0	NA
PD45812b	D41	1	F8	PD45812b_lo0062	BFU-E	41	D	DN616860O	1.191	YES	0.065	30	0.00195	1.4	37682	3#15	3	15	37682_3	2496	Pair41	NA	NA	NA	0.0224000735936709	0	NA
PD45812b	D41	1	G8	PD45812b_lo0063	BFU-E	41	D	DN616860O	19.662	YES	0.086	30	0.00258	9.03	37682	2#15	2	15	37682_2	2496	Pair41	0.512155534316263	534	534	0.624258313785015	0.058252427184466	0.624258313785015
PD45812b	D41	1	H8	PD45812b_lo0064	CFU-GM	41	D	DN616860O	0.478	NO	0.061	30	0.00183	NA	NA	NA	NA	NA	NA	NA	Pair41	NA	NA	NA	NA	NA	NA
PD45812b	D41	1	A9	PD45812b_lo0065	BFU-E	41	D	DN616860O	0.202	NO	0.242	30	0.00726	NA	NA	NA	NA	NA	NA	NA	Pair41	NA	NA	NA	NA	NA	NA
PD45812b	D41	1	B9	PD45812b_lo0066	BFU-E	41	D	DN616860O	0.28	NO	0.113	30	0.00339	NA	NA	NA	NA	NA	NA	NA	Pair41	NA	NA	NA	NA	NA	NA
PD45812b	D41	1	C9	PD45812b_lo0067	BFU-E	41	D	DN616860O	1.106	YES	0.182	30	0.00546	1.25	37682	3#16	3	16	37682_3	2496	Pair41	NA	NA	NA	0.0154316728761327	0	NA
PD45812b	D41	1	D9	PD45812b_lo0068	BFU-E	41	D	DN616860O	5.469	YES	0.132	30	0.00396	6.73	37682	3#17	3	17	37682_3	2496	Pair41	0.570175155304299	185	185	0.262476427027276	0.00242718446601942	0.262476427027276
PD45812b	D41	1	E9	PD45812b_lo0069	BFU-E	41	D	DN616860O	0.321	NO	0.371	30	0.01113	NA	NA	NA	NA	NA	NA	NA	Pair41	NA	NA	NA	NA	NA	NA
PD45812b	D41	1	F9	PD45812b_lo0070	BFU-E	41	D	DN616860O	18.85	YES	0.16	30	0.0048	7.64	37682	2#16	2	16	37682_2	2496	Pair41	0.497509071913435	388	388	0.454693896324916	0.0242718446601942	0.454693896324916
PD45812b	D41	1	G9	PD45812b_lo0071	BFU-E	41	D	DN616860O	18.225	YES	0.084	30	0.00252	8.22	37682	2#17	2	17	37682_2	2496	Pair41	0.53945434598546	462	462	0.53941860999954	0.0339805825242718	0.53941860999954
PD45812b	D41	1	H9	PD45812b_lo0072	BFU-E	41	D	DN616860O	0.948	NO	0.076	30	0.00228	NA	NA	NA	NA	NA	NA	NA	Pair41	NA	NA	NA	NA	NA	NA
PD45812b	D41	1	A10	PD45812b_lo0073	BFU-E	41	D	DN616860O	8.178	YES	0.207	30	0.00621	6.5	37682	2#18	2	18	37682_2	2496	Pair41	0.463335747170036	210	210	0.314911917575089	0.00970873786407767	0.3585
PD45812b	D41	1	B10	PD45812b_lo0074	BFU-E	41	D	DN616860O	0.342	NO	0.224	30	0.00672	NA	NA	NA	NA	NA	NA	NA	Pair41	NA	NA	NA	NA	NA	NA
PD45812b	D41	1	C10	PD45812b_lo0075	BFU-E	41	D	DN616860O	6.971	YES	0.13	30	0.0039	6.01	37682	2#19	2	19	37682_2	2496	Pair41	0.485339133188382	270	270	0.421047789890069	0.00970873786407767	0.421047789890069
PD45812b	D41	1	D10	PD45812b_lo0076	BFU-E	41	D	DN616860O	0.348	NO	0.132	30	0.00396	NA	NA	NA	NA	NA	NA	NA	Pair41	NA	NA	NA	NA	NA	NA
PD45812b	D41	1	E10	PD45812b_lo0077	BFU-E	41	D	DN616860O	0.228	NO	0.238	30	0.00714	NA	NA	NA	NA	NA	NA	NA	Pair41	NA	NA	NA	NA	NA	NA
PD45812b	D41	1	F10	PD45812b_lo0078	BFU-E	41	D	DN616860O	0.644	NO	0.248	30	0.00744	NA	NA	NA	NA	NA	NA	NA	Pair41	NA	NA	NA	NA	NA	NA
PD45812b	D41	1	G10	PD45812b_lo0079	CFU-GEMM	41	D	DN616860O	23.706	YES	0.151	30	0.00453	7.48	37682	1#21	1	21	37682_1	2496	Pair41	0.508844474724828	418	418	0.498114162182052	0.0194174757281553	0.498114162182052
PD45812b	D41	1	H10	PD45812b_lo0080	BFU-E	41	D	DN616860O	0.245	NO	0.088	30	0.00264	NA	NA	NA	NA	NA	NA	NA	Pair41	NA	NA	NA	NA	NA	NA
PD45812b	D41	1	A11	PD45812b_lo0081	BFU-E	41	D	DN616860O	0.31	NO	0.426	30	0.01278	NA	NA	NA	NA	NA	NA	NA	Pair41	NA	NA	NA	NA	NA	NA
PD45812b	D41	1	B11	PD45812b_lo0082	BFU-E	41	D	DN616860O	7.066	YES	0.16	30	0.0048	5.48	37682	2#20	2	20	37682_2	2496	Pair41	0.577393353339471	209	209	0.296513499839014	0.0121359223300971	0.296513499839014
PD45812b	D41	1	C11	PD45812b_lo0083	BFU-E	41	D	DN616860O	10.722	YES	0.066	30	0.00198	6.64	37682	2#21	2	21	37682_2	2496	Pair41	0.5098045492792	312	312	0.355503426705303	0.0121359223300971	0.355503426705303
PD45812b	D41	1	D11	PD45812b_lo0084	BFU-E	41	D	DN616860O	3.64	YES	0.217	30	0.00651	4.42	37682	3#18	3	18	37682_3	2496	Pair41	0.645354713438661	152	152	0.246975760084633	0.00728155339805825	0.246975760084633
PD45812b	D41	1	E11	PD45812b_lo0085	BFU-E	41	D	DN616860O	1.973	YES	0.092	30	0.00276	2.49	37682	3#19	3	19	37682_3	2496	Pair41	NA	NA	NA	0.0585989604893979	0	NA
PD45812b	D41	1	F11	PD45812b_lo0086	BFU-E	41	D	DN616860O	0.293	NO	0.005	30	0.00015	NA	NA	NA	NA	NA	NA	NA	Pair41	NA	NA	NA	NA	NA	NA
PD45812b	D41	1	G11	PD45812b_lo0087	BFU-E	41	D	DN616860O	0.222	NO	0.212	30	0.00636	NA	NA	NA	NA	NA	NA	NA	Pair41	NA	NA	NA	NA	NA	NA
PD45812b	D41	1	H11	PD45812b_lo0088	CFU-GEMM	41	D	DN616860O	0.211	NO	0.107	30	0.00321	NA	NA	NA	NA	NA	NA	NA	Pair41	NA	NA	NA	NA	NA	NA
PD45812b	D41	1	A12	PD45812b_lo0089	BFU-E	41	D	DN616860O	11.266	YES	0.46	30	0.0138	8.09	37682	2#22	2	22	37682_2	2496	Pair41	0.493471108875348	497	497	0.570212961685295	0.029126213592233	0.570212961685295
PD45812b	D41	1	B12	PD45812b_lo0090	CFU-GEMM	41	D	DN616860O	0.384	NO	0.227	30	0.00681	NA	NA	NA	NA	NA	NA	NA	Pair41	NA	NA	NA	NA	NA	NA
PD45812b	D41	1	C12	PD45812b_lo0091	BFU-E	41	D	DN616860O	0.62	NO	0.133	30	0.00399	NA	NA	NA	NA	NA	NA	NA	Pair41	NA	NA	NA	NA	NA	NA
PD45812b	D41	1	D12	PD45812b_lo0092	BFU-E	41	D	DN616860O	3.18	YES	0.123	30	0.00369	3.56	37682	3#20	3	20	37682_3	2496	Pair41	NA	NA	NA	0.115611057449059	0	NA
PD45812b	D41	1	E12	PD45812b_lo0093	BFU-E	41	D	DN616860O	0.197	NO	0.192	30	0.00576	NA	NA	NA	NA	NA	NA	NA	Pair41	NA	NA	NA	NA	NA	NA
PD45812b	D41	1	F12	PD45812b_lo0094	BFU-E	41	D	DN616860O	0.293	NO	0.049	30	0.00147	NA	NA	NA	NA	NA	NA	NA	Pair41	NA	NA	NA	NA	NA	NA
